NPI,State,Login Time,Logout Time,Usage Time (mins),Count of Survey Attempts,Active Duration,Speciality_General Practice,Speciality_Neurology,Speciality_Oncology,Speciality_Orthopedics,Speciality_Pediatrics,Speciality_Radiology,Region_Northeast,Region_South,Region_West
1000000922,GA,2025-03-08 19:10:00,2025-03-08 20:52:00,102,6,102.0,False,False,False,False,False,True,False,False,True
1000000923,FL,2025-03-08 07:48:00,2025-03-08 08:54:00,66,7,66.0,False,False,False,False,False,False,False,False,False
1000000924,IL,2025-03-08 12:24:00,2025-03-08 13:44:00,80,8,80.0,False,False,False,False,False,True,False,True,False
1000000925,NY,2025-03-08 14:06:00,2025-03-08 15:49:00,103,4,103.0,False,False,False,False,True,False,False,False,False
1000000926,CA,2025-03-08 06:26:00,2025-03-08 07:45:00,79,8,79.0,False,True,False,False,False,False,True,False,False
1000000927,TX,2025-03-08 20:55:00,2025-03-08 22:28:00,93,3,93.0,False,False,False,True,False,False,False,False,False
1000000928,PA,2025-03-08 09:57:00,2025-03-08 10:42:00,45,8,45.0,False,False,True,False,False,False,False,False,False
1000000929,NY,2025-03-08 15:18:00,2025-03-08 16:18:00,60,0,60.0,False,False,False,False,True,False,False,False,True
1000000930,FL,2025-03-08 18:15:00,2025-03-08 18:20:00,5,6,5.0,False,False,False,False,False,True,False,False,True
1000000931,NY,2025-03-08 15:15:00,2025-03-08 16:31:00,76,6,76.0,False,False,False,False,False,True,True,False,False
1000000932,FL,2025-03-08 10:58:00,2025-03-08 12:46:00,108,7,108.0,False,True,False,False,False,False,True,False,False
1000000933,OH,2025-03-08 11:04:00,2025-03-08 11:14:00,10,1,10.0,False,False,False,False,False,False,True,False,False
1000000934,MI,2025-03-08 07:52:00,2025-03-08 09:24:00,92,10,92.0,False,False,False,False,False,True,True,False,False
1000000935,PA,2025-03-08 14:28:00,2025-03-08 15:38:00,70,0,70.0,False,False,False,False,True,False,False,True,False
1000000936,OH,2025-03-08 13:34:00,2025-03-08 14:32:00,58,5,58.0,False,False,False,False,True,False,False,False,False
1000000937,NY,2025-03-08 06:36:00,2025-03-08 07:33:00,57,8,57.0,False,False,False,True,False,False,True,False,False
1000000938,TX,2025-03-08 13:18:00,2025-03-08 14:54:00,96,9,96.0,False,False,False,False,False,True,False,False,True
1000000939,NY,2025-03-08 14:26:00,2025-03-08 15:29:00,63,9,63.0,False,False,False,True,False,False,False,False,False
1000000940,NC,2025-03-08 16:36:00,2025-03-08 18:19:00,103,8,103.0,False,False,True,False,False,False,False,False,True
1000000941,NY,2025-03-08 18:21:00,2025-03-08 20:01:00,100,0,100.0,False,False,True,False,False,False,True,False,False
1000000942,MI,2025-03-08 14:18:00,2025-03-08 15:34:00,76,2,76.0,False,False,False,False,False,True,False,True,False
1000000943,GA,2025-03-08 06:18:00,2025-03-08 08:05:00,107,9,107.0,False,False,False,False,False,False,True,False,False
1000000944,IL,2025-03-08 17:16:00,2025-03-08 18:26:00,70,7,70.0,False,False,False,False,True,False,False,False,True
1000000945,TX,2025-03-08 13:22:00,2025-03-08 13:30:00,8,5,8.0,False,False,False,False,False,False,False,False,True
1000000946,IL,2025-03-08 07:52:00,2025-03-08 08:06:00,14,7,14.0,True,False,False,False,False,False,False,True,False
1000000947,FL,2025-03-08 07:46:00,2025-03-08 08:56:00,70,6,70.0,False,False,True,False,False,False,False,False,True
1000000948,NC,2025-03-08 11:57:00,2025-03-08 13:03:00,66,2,66.0,False,False,False,True,False,False,False,False,False
1000000949,IL,2025-03-08 11:34:00,2025-03-08 13:13:00,99,9,99.0,False,True,False,False,False,False,False,False,False
1000000950,OH,2025-03-08 18:15:00,2025-03-08 18:46:00,31,10,31.0,False,False,False,False,False,True,False,False,True
1000000951,NC,2025-03-08 09:06:00,2025-03-08 10:43:00,97,10,97.0,False,False,False,True,False,False,False,False,True
1000000952,NC,2025-03-08 12:01:00,2025-03-08 13:59:00,118,6,118.0,False,False,True,False,False,False,False,True,False
1000000953,OH,2025-03-08 10:47:00,2025-03-08 11:23:00,36,0,36.0,False,False,False,False,False,True,False,False,False
1000000954,NC,2025-03-08 20:53:00,2025-03-08 22:09:00,76,5,76.0,False,False,False,False,False,False,False,True,False
1000000955,MI,2025-03-08 14:42:00,2025-03-08 16:30:00,108,2,108.0,False,False,True,False,False,False,False,False,True
1000000956,GA,2025-03-08 10:46:00,2025-03-08 12:22:00,96,3,96.0,False,False,False,True,False,False,False,False,False
1000000957,FL,2025-03-08 14:39:00,2025-03-08 15:03:00,24,6,24.0,False,True,False,False,False,False,False,False,True
1000000958,GA,2025-03-08 16:46:00,2025-03-08 16:56:00,10,7,10.0,True,False,False,False,False,False,False,False,True
1000000959,NY,2025-03-08 09:21:00,2025-03-08 10:50:00,89,0,89.0,False,False,False,False,False,False,False,False,False
1000000960,FL,2025-03-08 10:03:00,2025-03-08 11:06:00,63,0,63.0,False,False,False,False,True,False,False,True,False
1000000961,IL,2025-03-08 09:09:00,2025-03-08 10:10:00,61,1,61.0,False,True,False,False,False,False,False,True,False
1000000962,PA,2025-03-08 06:33:00,2025-03-08 07:05:00,32,2,32.0,False,False,False,False,False,False,False,False,False
1000000963,PA,2025-03-08 18:31:00,2025-03-08 19:07:00,36,4,36.0,False,False,False,False,False,True,False,True,False
1000000964,NC,2025-03-08 17:35:00,2025-03-08 18:59:00,84,7,84.0,False,False,False,False,True,False,False,False,True
1000000965,FL,2025-03-08 12:21:00,2025-03-08 13:15:00,54,3,54.0,False,False,True,False,False,False,False,False,False
1000000966,OH,2025-03-08 06:01:00,2025-03-08 06:08:00,7,6,7.0,False,False,True,False,False,False,False,True,False
1000000967,TX,2025-03-08 11:02:00,2025-03-08 11:38:00,36,2,36.0,False,False,False,False,False,True,False,True,False
1000000968,NY,2025-03-08 11:44:00,2025-03-08 12:02:00,18,9,18.0,False,False,False,False,False,True,True,False,False
1000000969,FL,2025-03-08 16:45:00,2025-03-08 17:39:00,54,8,54.0,False,False,False,False,False,True,False,True,False
1000000970,FL,2025-03-08 07:50:00,2025-03-08 09:07:00,77,2,77.0,True,False,False,False,False,False,False,True,False
1000000971,IL,2025-03-08 13:16:00,2025-03-08 14:38:00,82,5,82.0,False,False,False,False,True,False,False,False,True
1000000972,MI,2025-03-08 20:41:00,2025-03-08 21:09:00,28,10,28.0,False,False,True,False,False,False,False,False,False
1000000973,TX,2025-03-08 07:22:00,2025-03-08 08:19:00,57,4,57.0,False,False,False,False,True,False,False,False,False
1000000974,IL,2025-03-08 19:23:00,2025-03-08 21:04:00,101,6,101.0,False,False,True,False,False,False,True,False,False
1000000975,IL,2025-03-08 17:47:00,2025-03-08 18:53:00,66,5,66.0,False,True,False,False,False,False,False,False,True
1000000976,CA,2025-03-08 14:27:00,2025-03-08 15:44:00,77,5,77.0,False,False,True,False,False,False,False,False,True
1000000977,OH,2025-03-08 15:52:00,2025-03-08 17:31:00,99,2,99.0,False,True,False,False,False,False,True,False,False
1000000978,MI,2025-03-08 10:52:00,2025-03-08 11:23:00,31,9,31.0,False,True,False,False,False,False,True,False,False
1000000979,IL,2025-03-08 12:20:00,2025-03-08 12:50:00,30,1,30.0,False,False,True,False,False,False,True,False,False
1000000980,TX,2025-03-08 07:39:00,2025-03-08 09:30:00,111,9,111.0,False,False,False,False,True,False,True,False,False
1000000981,NC,2025-03-08 08:45:00,2025-03-08 10:37:00,112,0,112.0,False,False,False,False,False,True,False,False,True
1000000982,GA,2025-03-08 18:37:00,2025-03-08 18:48:00,11,0,11.0,False,False,False,True,False,False,False,False,False
1000000983,NY,2025-03-08 10:44:00,2025-03-08 10:51:00,7,6,7.0,True,False,False,False,False,False,False,True,False
1000000984,FL,2025-03-08 20:51:00,2025-03-08 21:11:00,20,0,20.0,False,False,False,False,False,True,True,False,False
1000000985,NY,2025-03-08 09:46:00,2025-03-08 10:16:00,30,8,30.0,False,False,False,False,False,True,True,False,False
1000000986,MI,2025-03-08 08:53:00,2025-03-08 09:52:00,59,10,59.0,True,False,False,False,False,False,False,False,True
1000000987,NY,2025-03-08 20:11:00,2025-03-08 21:51:00,100,7,100.0,False,False,False,False,True,False,False,False,True
1000000988,NC,2025-03-08 06:39:00,2025-03-08 06:58:00,19,10,19.0,False,False,False,True,False,False,False,True,False
1000000989,GA,2025-03-08 16:09:00,2025-03-08 17:36:00,87,9,87.0,False,False,False,False,True,False,False,False,False
1000000990,NY,2025-03-08 18:40:00,2025-03-08 20:25:00,105,4,105.0,False,False,True,False,False,False,False,True,False
1000000991,NY,2025-03-08 19:53:00,2025-03-08 20:26:00,33,6,33.0,False,True,False,False,False,False,False,False,False
1000000992,FL,2025-03-08 20:05:00,2025-03-08 20:31:00,26,4,26.0,False,False,False,False,True,False,False,False,True
1000000993,NC,2025-03-08 16:37:00,2025-03-08 17:23:00,46,9,46.0,True,False,False,False,False,False,True,False,False
1000000994,PA,2025-03-08 18:28:00,2025-03-08 19:18:00,50,9,50.0,False,False,True,False,False,False,False,False,True
1000000995,PA,2025-03-08 11:54:00,2025-03-08 12:54:00,60,0,60.0,False,True,False,False,False,False,False,False,True
1000000996,NY,2025-03-08 17:09:00,2025-03-08 17:52:00,43,8,43.0,False,True,False,False,False,False,False,False,False
1000000997,CA,2025-03-08 18:44:00,2025-03-08 19:46:00,62,1,62.0,False,False,False,False,False,False,True,False,False
1000000998,NY,2025-03-08 17:21:00,2025-03-08 19:04:00,103,6,103.0,False,False,True,False,False,False,False,False,False
1000000999,PA,2025-03-08 14:01:00,2025-03-08 14:54:00,53,2,53.0,False,False,False,True,False,False,False,False,True
